user_0049,query_4750,0.82
user_0036,query_1209,0.63
user_0197,query_4943,0.25
user_0088,query_0994,0.07
user_0419,query_2781,0.73
user_0055,query_2976,0.31
user_0106,query_4257,0.09
user_0159,query_3285,0.63
user_0221,query_4703,0.86
user_0172,query_1339,0.63
user_0181,query_0533,0.07
user_0047,query_3198,0.6
user_0315,query_2319,0.71
user_0496,query_1794,0.41
user_0206,query_4285,0.64
user_0372,query_3984,0.98
user_0344,query_2508,0.93
user_0016,query_2612,0.35
user_0463,query_3028,0.85
user_0308,query_3435,0.28
user_0396,query_3549,0.9
user_0196,query_3323,0.52
user_0224,query_0075,0.01
user_0003,query_2270,0.51
user_0333,query_0624,0.06
user_0491,query_2151,0.52
user_0093,query_0960,0.48
user_0448,query_0413,0.16
user_0244,query_4546,0.21
user_0373,query_0063,0.27
user_0308,query_4299,0.88
user_0023,query_0143,0.08
user_0342,query_0519,0.28
user_0364,query_0657,0.23
user_0293,query_3966,0.82
user_0126,query_1766,0.61
user_0282,query_2911,0.7
user_0273,query_0255,0.5
user_0420,query_0412,0.62
user_0116,query_1342,0.81
user_0011,query_1725,0.5
user_0147,query_1862,0.73
user_0300,query_2967,0.44
user_0409,query_4638,0.71
user_0364,query_3131,0.86
user_0232,query_0408,0.13
user_0147,query_0817,0.5
user_0323,query_3516,0.38
user_0329,query_3364,0.94
user_0043,query_0692,0.33
user_0417,query_2639,0.35
user_0399,query_1332,0.52
user_0058,query_2586,0.66
user_0185,query_0037,0.84
user_0002,query_4886,0.72
user_0491,query_0314,0.69
user_0353,query_1600,0.76
user_0406,query_1117,0.06
user_0329,query_1171,0.34
user_0145,query_0550,0.74
user_0231,query_2960,0.01
user_0238,query_0395,0.03
user_0270,query_4878,0.43
user_0219,query_1650,0.64
user_0033,query_3461,0.66
user_0399,query_3192,0.69
user_0352,query_3180,0.85
user_0404,query_3626,0.13
user_0471,query_0859,0.66
user_0109,query_1047,0.3
user_0281,query_3137,0.44
user_0007,query_0463,0.31
user_0080,query_1740,0.02
user_0348,query_4827,1.0
user_0214,query_3810,0.89
user_0051,query_2326,0.77
user_0098,query_0385,0.12
user_0337,query_4463,0.68
user_0014,query_1635,0.01
user_0015,query_0726,0.45
user_0227,query_1624,0.9
user_0421,query_2919,0.49
user_0268,query_3564,0.09
user_0358,query_3664,0.91
user_0023,query_2757,0.51
user_0498,query_0986,0.74
user_0469,query_3007,0.7
user_0127,query_4110,0.2
user_0007,query_1127,0.01
user_0234,query_0793,0.9
user_0011,query_3773,0.29
user_0014,query_2289,0.75
user_0417,query_1020,0.65
user_0162,query_0340,0.91
user_0425,query_1616,0.43
user_0482,query_0617,0.13
user_0258,query_0877,0.83
user_0452,query_2323,0.74
user_0368,query_3041,0.22
user_0173,query_0377,0.47
user_0344,query_3489,0.79
user_0073,query_4760,0.4
user_0210,query_1399,0.94
user_0479,query_3662,0.1
user_0365,query_0306,0.11
user_0417,query_2659,0.7
user_0348,query_4160,0.86
user_0332,query_1668,0.2
user_0485,query_0164,0.17
user_0247,query_0410,0.39
user_0171,query_1355,0.24
user_0050,query_3150,0.28
user_0251,query_0579,0.94
user_0471,query_0064,0.02
user_0464,query_1887,0.21
user_0007,query_2070,0.79
user_0219,query_2981,0.8
user_0077,query_3778,0.43
user_0393,query_0469,0.4
user_0436,query_2094,0.92
user_0467,query_4066,0.01
user_0333,query_1683,0.15
user_0076,query_4042,0.65
user_0347,query_4617,0.01
user_0406,query_1455,0.6
user_0456,query_3954,0.66
user_0270,query_3742,0.68
user_0075,query_2400,0.98
user_0153,query_2779,0.63
user_0413,query_1040,0.78
user_0488,query_2024,0.76
user_0213,query_1968,0.0
user_0171,query_0733,0.67
user_0023,query_4949,0.3
user_0175,query_2190,0.96
user_0459,query_1739,0.07
user_0067,query_2676,0.27
user_0048,query_4395,0.21
user_0103,query_0713,0.89
user_0469,query_0667,0.95
user_0484,query_3700,0.16
user_0496,query_2043,0.76
user_0348,query_1781,0.48
user_0209,query_2068,0.95
user_0048,query_3799,0.67
user_0044,query_3854,0.73
user_0091,query_4347,0.55
user_0172,query_0207,0.73
user_0199,query_3301,0.31
user_0159,query_2787,0.28
user_0213,query_0890,0.18
user_0204,query_3951,0.11
user_0240,query_3496,0.38
user_0354,query_2727,0.03
user_0267,query_0338,0.71
user_0134,query_4117,0.35
user_0382,query_4164,0.57
user_0433,query_0508,0.2
user_0211,query_0186,0.12
user_0394,query_2020,0.86
user_0347,query_4774,0.2
user_0318,query_4473,0.65
user_0023,query_1958,0.53
user_0047,query_0530,0.04
user_0304,query_0349,0.3
user_0231,query_1285,0.93
user_0392,query_1661,0.25
user_0314,query_3623,0.09
user_0323,query_3689,0.22
user_0436,query_1676,0.78
user_0298,query_3400,0.11
user_0378,query_2317,0.14
user_0491,query_0112,0.02
user_0288,query_2954,0.62
user_0303,query_1674,0.58
user_0111,query_3158,0.61
user_0307,query_2033,0.54
user_0389,query_3069,0.2
user_0151,query_2942,0.74
user_0444,query_1688,0.21
user_0129,query_2887,0.53
user_0402,query_0030,0.54
user_0175,query_4819,0.62
user_0315,query_2118,0.43
user_0180,query_3016,0.24
user_0355,query_2122,0.27
user_0018,query_3548,0.31
user_0362,query_1240,0.19
user_0015,query_3240,0.12
user_0428,query_0634,0.59
user_0454,query_0380,0.38
user_0470,query_2447,0.89
user_0041,query_0605,0.46
user_0091,query_3562,0.97
user_0428,query_3247,0.57
user_0011,query_0808,0.46
user_0349,query_2537,0.84
user_0444,query_3622,0.2
user_0335,query_4910,0.03
user_0003,query_0614,0.11
user_0214,query_2668,0.03
user_0315,query_2528,0.81
user_0247,query_2169,0.82
user_0138,query_4825,0.45
user_0322,query_4113,0.85
user_0049,query_2361,0.09
user_0279,query_0021,0.96
user_0125,query_4376,0.2
user_0016,query_2525,0.8
user_0320,query_1450,0.33
user_0369,query_0131,0.69
user_0037,query_0044,0.51
user_0050,query_4966,0.14
user_0302,query_2038,0.7
user_0003,query_3485,0.69
user_0331,query_2212,0.6
user_0347,query_4053,0.7
user_0496,query_3932,0.86
user_0166,query_3081,0.92
user_0335,query_3905,0.25
user_0070,query_3039,0.63
user_0469,query_4340,0.06
user_0179,query_0610,0.78
user_0093,query_4984,0.57
user_0215,query_4996,0.41
user_0430,query_0993,0.9
user_0290,query_1070,0.62
user_0074,query_0693,0.24
user_0186,query_2517,0.91
user_0362,query_1435,0.38
user_0131,query_3227,0.37
user_0461,query_1049,0.27
user_0448,query_4702,0.6
user_0336,query_3589,0.62
user_0216,query_4295,0.62
user_0418,query_3638,0.29
user_0007,query_1554,0.93
user_0226,query_1277,0.62
user_0442,query_4039,0.39
user_0062,query_4065,0.18
user_0157,query_4082,0.34
user_0375,query_3026,0.22
user_0299,query_4959,0.57
user_0131,query_1860,0.67
user_0209,query_1273,0.35
user_0348,query_1198,0.18
user_0227,query_4072,0.66
user_0135,query_1032,0.2
user_0120,query_1503,0.83
user_0099,query_2361,0.31
user_0328,query_1491,0.88
user_0198,query_4838,0.38
user_0407,query_0113,0.93
user_0444,query_0894,0.42
user_0370,query_3605,0.89
user_0153,query_2201,0.88
user_0408,query_1737,0.46
user_0459,query_1502,0.65
user_0493,query_0798,0.65
user_0141,query_0857,0.51
user_0476,query_3277,0.85
user_0150,query_3195,1.0
user_0439,query_0396,0.25
user_0082,query_0710,0.11
user_0452,query_2512,0.04
user_0397,query_3352,0.94
user_0453,query_3483,0.29
user_0088,query_2417,0.9
user_0493,query_3189,0.8
user_0419,query_0122,0.28
user_0058,query_4230,0.25
user_0306,query_2116,0.42
user_0174,query_3328,0.08
user_0022,query_0253,0.55
user_0302,query_0331,0.32
user_0026,query_0171,0.0
user_0162,query_4554,0.38
user_0313,query_4570,1.0
user_0356,query_1205,0.11
user_0109,query_2489,0.5
user_0497,query_4621,0.25
user_0157,query_0406,0.28
user_0300,query_4062,0.32
user_0247,query_0108,0.28
user_0176,query_4363,0.28
user_0068,query_0582,0.29
user_0112,query_3871,0.4
user_0272,query_4954,0.49
user_0121,query_4620,0.86
user_0236,query_2547,0.28
user_0472,query_2424,0.44
user_0111,query_1055,0.17
user_0025,query_4196,0.87
user_0395,query_4631,0.29
user_0016,query_2165,0.55
user_0088,query_3389,0.3
user_0393,query_3037,0.57
user_0231,query_1952,0.04
user_0390,query_4206,0.1
user_0216,query_1436,0.01
user_0476,query_0689,0.52
user_0280,query_3802,0.01
user_0095,query_2870,0.89
user_0033,query_0636,0.34
user_0336,query_3213,0.49
user_0021,query_4362,0.79
user_0460,query_2998,0.86
user_0295,query_3248,0.35
user_0198,query_3949,0.61
user_0444,query_3286,0.03
user_0353,query_0657,0.59
user_0061,query_1460,0.68
user_0394,query_4598,0.38
user_0316,query_4928,0.4
user_0134,query_3544,1.0
user_0299,query_3279,0.22
user_0117,query_1065,0.82
user_0009,query_3280,0.81
user_0087,query_0347,0.57
user_0396,query_0569,0.99
user_0195,query_4351,0.83
user_0401,query_0636,0.96
user_0500,query_0367,0.99
user_0369,query_3767,0.63
user_0007,query_0812,0.92
user_0341,query_2205,0.09
user_0262,query_4077,0.3
user_0349,query_3037,0.88
user_0288,query_4577,0.75
user_0470,query_2143,0.6
user_0369,query_3910,0.3
user_0461,query_0387,0.47
user_0036,query_2151,0.77
user_0485,query_2851,0.08
user_0353,query_4984,0.56
user_0231,query_0033,0.71
user_0358,query_1322,0.6
user_0120,query_0555,0.24
user_0419,query_4709,0.99
user_0206,query_2416,1.0
user_0313,query_1878,0.02
user_0403,query_1987,0.38
user_0467,query_3202,0.51
user_0444,query_3657,0.89
user_0238,query_0775,0.3
user_0223,query_0361,0.15
user_0023,query_4801,0.66
user_0224,query_2405,0.83
user_0145,query_2370,0.53
user_0471,query_0742,0.38
user_0003,query_3214,0.64
user_0027,query_1787,0.26
user_0013,query_3688,0.26
user_0232,query_4860,0.14
user_0270,query_0914,0.23
user_0026,query_0519,0.1
user_0202,query_4161,0.42
user_0443,query_3931,0.0
user_0103,query_1240,0.43
user_0268,query_0380,0.09
user_0362,query_1931,0.18
user_0322,query_0927,0.22
user_0477,query_2505,0.06
user_0417,query_3008,0.82
user_0278,query_1536,0.78
user_0304,query_0972,0.6
user_0420,query_1883,0.52
user_0268,query_4462,0.23
user_0261,query_4095,0.29
user_0500,query_1362,0.26
user_0474,query_3614,0.03
user_0474,query_3981,0.04
user_0393,query_0334,0.92
user_0044,query_0774,0.78
user_0417,query_0042,0.18
user_0437,query_4513,0.19
user_0204,query_1548,0.0
user_0324,query_1644,0.9
user_0191,query_1525,0.49
user_0387,query_4387,0.27
user_0152,query_3925,0.77
user_0369,query_3786,0.03
user_0344,query_3179,0.27
user_0196,query_0220,0.4
user_0122,query_4255,0.9
user_0460,query_3118,0.13
user_0334,query_2783,0.18
user_0155,query_4583,0.5
user_0080,query_2752,0.14
user_0089,query_0562,0.74
user_0376,query_2270,0.01
user_0452,query_1815,0.49
user_0095,query_3326,0.29
user_0342,query_1377,0.12
user_0228,query_0565,0.73
user_0198,query_0263,0.35
user_0437,query_2469,0.46
user_0454,query_2846,0.39
user_0219,query_0808,0.72
user_0215,query_3431,0.89
user_0153,query_4584,0.89
user_0203,query_4131,0.87
user_0011,query_0022,0.17
user_0283,query_4873,0.93
user_0200,query_3233,0.01
user_0101,query_2577,0.62
user_0074,query_4536,0.45
user_0293,query_2538,0.77
user_0374,query_2830,0.83
user_0193,query_0955,0.17
user_0153,query_4054,0.24
user_0474,query_4286,0.35
user_0118,query_3689,0.99
user_0493,query_0609,0.95
user_0153,query_1503,0.44
user_0084,query_3060,0.75
user_0268,query_1447,0.27
user_0415,query_0522,0.8
user_0009,query_1677,0.76
user_0036,query_4476,0.97
user_0354,query_1035,0.0
user_0450,query_2985,0.57
user_0463,query_2927,0.78
user_0265,query_4052,0.25
user_0360,query_2303,0.77
user_0316,query_1578,0.95
user_0465,query_0617,0.29
user_0486,query_2513,0.18
user_0305,query_1853,0.09
user_0209,query_2079,0.42
user_0465,query_4221,0.58
user_0242,query_1765,0.84
user_0138,query_1662,0.34
user_0370,query_1352,0.89
user_0015,query_0847,0.42
user_0154,query_0830,0.42
user_0272,query_3956,0.32
user_0496,query_4730,0.67
user_0388,query_2333,0.12
user_0418,query_0665,0.47
user_0120,query_4350,0.91
user_0138,query_3210,1.0
user_0017,query_4961,0.09
user_0171,query_0473,0.48
user_0328,query_0649,0.3
user_0216,query_3800,0.09
user_0400,query_0931,0.6
user_0049,query_1911,0.99
user_0293,query_1800,0.42
user_0215,query_4856,0.81
user_0448,query_2258,0.73
user_0268,query_2736,0.01
user_0354,query_1654,0.61
user_0348,query_2281,0.98
user_0199,query_2362,0.6
user_0325,query_4268,0.46
user_0145,query_1265,0.84
user_0343,query_4564,0.37
user_0424,query_3923,0.8
user_0215,query_3085,0.56
user_0013,query_1510,0.93
user_0155,query_4989,0.11
user_0043,query_1509,0.78
user_0396,query_4058,0.64
user_0424,query_4586,0.49
user_0147,query_2851,0.88
user_0269,query_2475,0.82
user_0462,query_1968,0.48
user_0460,query_1369,0.84
user_0455,query_1596,0.15
user_0127,query_3042,0.18
user_0152,query_1815,0.87
user_0181,query_4276,0.31
user_0069,query_4428,0.06
user_0402,query_1499,0.83
user_0348,query_1233,0.61
user_0181,query_3936,0.68
user_0467,query_4977,0.34
user_0249,query_0588,0.58
user_0240,query_0267,0.3
user_0090,query_2565,0.47
user_0390,query_0415,0.44
user_0497,query_2841,0.68
user_0256,query_0009,0.82
user_0422,query_2910,0.85
user_0324,query_0653,0.05
user_0145,query_2529,0.7
user_0388,query_3470,0.77
user_0349,query_2863,0.14
user_0306,query_1121,0.98
user_0088,query_3491,0.67
user_0341,query_4809,0.58
user_0293,query_2649,0.14
user_0344,query_0608,0.18
user_0067,query_0998,0.32
user_0406,query_3508,0.9
user_0216,query_0603,1.0
user_0382,query_2484,0.77
user_0082,query_2511,0.21
user_0475,query_3626,0.55
user_0369,query_1884,0.68
user_0121,query_3554,0.47
user_0271,query_4910,0.32
user_0001,query_0685,0.67
user_0308,query_2665,0.15
user_0428,query_3611,0.69
user_0324,query_3054,0.16
user_0171,query_2199,0.68
user_0034,query_3157,0.79
user_0226,query_4998,0.54
user_0480,query_4663,0.25
user_0277,query_4839,0.48
user_0174,query_2877,0.28
user_0443,query_0385,0.75
user_0297,query_2079,0.04
user_0023,query_0641,0.75
user_0021,query_3104,0.29
user_0425,query_2376,0.32
user_0022,query_1000,0.33
user_0443,query_4310,0.76
user_0202,query_1245,0.68
user_0293,query_0771,0.64
user_0252,query_2479,0.56
user_0365,query_3129,0.98
user_0295,query_1966,0.73
user_0062,query_1308,0.44
user_0344,query_3913,0.77
user_0396,query_2359,0.01
user_0172,query_4419,0.03
user_0198,query_2761,0.15
user_0147,query_0219,0.61
user_0252,query_4191,0.73
user_0094,query_2907,0.77
user_0046,query_3911,0.24
user_0449,query_2625,0.16
user_0134,query_2218,0.82
user_0306,query_1700,0.24
user_0405,query_2749,0.16
user_0305,query_1593,0.06
user_0183,query_0362,0.0
user_0051,query_2261,0.8
user_0061,query_2467,0.33
user_0058,query_2105,0.71
user_0115,query_0127,0.65
user_0040,query_2940,0.42
user_0422,query_0995,0.92
user_0398,query_4028,0.2
user_0317,query_3327,0.91
user_0133,query_1996,0.92
user_0385,query_3496,0.04
user_0047,query_2101,0.71
user_0086,query_3725,0.39
user_0012,query_0169,0.99
user_0322,query_3673,0.48
user_0191,query_2762,0.38
user_0469,query_1325,0.3
user_0162,query_3511,0.08
user_0313,query_0285,0.29
user_0015,query_2676,0.99
user_0057,query_1289,0.6
user_0104,query_1753,0.85
user_0487,query_3368,0.34
user_0300,query_2824,0.26
user_0432,query_2478,0.05
user_0461,query_0984,0.9
user_0081,query_0402,0.31
user_0402,query_4737,0.88
user_0122,query_3149,0.9
user_0267,query_2711,0.31
user_0117,query_2025,0.26
user_0044,query_4690,0.99
user_0348,query_2108,0.55
user_0125,query_4021,0.12
user_0004,query_0443,0.28
user_0180,query_4139,0.69
user_0086,query_3341,0.64
user_0104,query_3163,0.23
user_0120,query_1674,0.93
user_0196,query_3367,0.49
user_0143,query_0746,0.74
user_0245,query_3217,0.16
user_0244,query_4990,0.18
user_0252,query_0058,0.1
user_0275,query_3201,1.0
user_0255,query_2490,0.84
user_0135,query_4256,0.32
user_0244,query_1814,0.41
user_0300,query_0193,0.1
user_0175,query_4814,0.35
user_0113,query_2727,0.69
user_0198,query_4580,0.18
user_0019,query_3439,0.76
user_0010,query_3566,0.73
user_0497,query_2892,0.63
user_0148,query_0618,0.17
user_0333,query_3111,0.87
user_0367,query_0680,0.22
user_0246,query_2550,0.71
user_0182,query_4125,0.24
user_0108,query_4637,0.44
user_0418,query_3213,0.73
user_0346,query_2496,0.76
user_0243,query_3638,0.44
user_0320,query_0336,0.6
user_0164,query_4168,0.89
user_0359,query_4354,0.54
user_0258,query_1426,0.11
user_0268,query_1993,0.5
user_0354,query_0448,0.37
user_0412,query_4590,0.59
user_0331,query_0552,0.0
user_0138,query_3790,0.36
user_0371,query_2782,0.87
user_0362,query_1487,0.52
user_0358,query_0839,0.7
user_0199,query_2239,0.2
user_0115,query_0472,0.11
user_0442,query_4470,0.05
user_0004,query_0297,0.49
user_0058,query_4133,0.99
user_0156,query_1026,0.52
user_0448,query_0588,0.67
user_0167,query_1659,0.07
user_0463,query_0128,0.74
user_0032,query_4555,0.14
user_0236,query_4139,0.41
user_0296,query_4085,0.92
user_0313,query_3801,0.69
user_0245,query_1996,0.06
user_0101,query_4769,0.37
user_0410,query_1298,0.53
user_0233,query_0453,0.0
user_0086,query_1887,0.24
user_0110,query_4302,0.55
user_0441,query_3594,0.11
user_0426,query_1005,0.15
user_0496,query_2582,0.99
user_0485,query_0591,0.31
user_0081,query_3584,0.84
user_0129,query_2057,0.58
user_0087,query_2630,0.8
user_0447,query_2600,0.77
user_0127,query_3997,0.7
user_0101,query_3840,0.61
user_0104,query_1759,0.99
user_0200,query_2279,0.07
user_0035,query_2975,0.03
user_0399,query_4023,0.62
user_0193,query_0346,0.48
user_0356,query_3456,0.51
user_0434,query_0760,0.24
user_0354,query_3280,0.63
user_0039,query_3269,0.61
user_0356,query_3298,0.04
user_0354,query_2047,0.72
user_0191,query_2301,0.92
user_0108,query_4102,0.5
user_0306,query_3314,0.87
user_0173,query_1017,0.43
user_0405,query_0942,0.0
user_0476,query_0588,0.02
user_0312,query_1885,0.1
user_0261,query_1734,0.13
user_0478,query_1559,0.18
user_0064,query_3978,0.63
user_0344,query_3737,0.27
user_0183,query_0095,0.74
user_0491,query_1280,0.49
user_0192,query_1461,0.87
user_0026,query_0313,1.0
user_0248,query_0391,0.52
user_0131,query_0309,0.03
user_0347,query_1732,0.33
user_0101,query_3816,0.26
user_0348,query_1087,0.7
user_0490,query_1059,0.27
user_0267,query_1241,0.76
user_0494,query_2546,0.97
user_0454,query_2616,0.32
user_0228,query_3218,0.26
user_0421,query_1923,0.68
user_0413,query_2913,0.73
user_0305,query_4173,0.8
user_0360,query_4176,0.33
user_0262,query_0668,0.95
user_0412,query_0252,0.29
user_0243,query_3986,0.12
user_0485,query_3001,0.29
user_0397,query_4161,0.46
user_0477,query_2674,0.16
user_0124,query_3637,0.13
user_0235,query_1480,0.36
user_0093,query_3065,0.58
user_0479,query_4865,0.13
user_0035,query_0799,0.39
user_0107,query_3181,0.17
user_0200,query_2131,0.58
user_0297,query_2113,0.94
user_0007,query_2133,0.13
user_0108,query_1685,0.11
user_0151,query_3115,0.41
user_0383,query_3492,0.77
user_0286,query_3033,0.06
user_0158,query_2538,0.92
user_0243,query_4972,0.03
user_0146,query_0449,0.63
user_0214,query_0969,0.66
user_0374,query_4622,0.06
user_0425,query_4961,0.23
user_0453,query_2958,0.51
user_0075,query_4551,0.59
user_0003,query_3918,0.58
user_0234,query_0997,0.71
user_0239,query_0218,0.0
user_0367,query_1318,0.84
user_0383,query_2401,0.96
user_0084,query_4585,0.88
user_0341,query_1205,0.17
user_0198,query_4213,0.27
user_0052,query_0180,0.4
user_0436,query_0790,0.69
user_0483,query_0158,0.87
user_0367,query_2895,0.42
user_0408,query_1720,0.54
user_0122,query_4163,0.11
user_0329,query_0496,0.69
user_0026,query_3898,0.6
user_0161,query_2329,0.71
user_0368,query_4945,0.98
user_0441,query_2423,0.53
user_0348,query_1130,0.65
user_0400,query_0116,1.0
user_0086,query_3652,0.59
user_0482,query_0057,0.21
user_0176,query_2024,0.26
user_0181,query_0179,0.4
user_0494,query_1973,0.34
user_0325,query_4472,0.61
user_0293,query_4011,0.02
user_0005,query_2066,0.19
user_0185,query_3966,0.63
user_0419,query_0785,0.5
user_0316,query_1955,0.38
user_0360,query_1275,0.48
user_0330,query_2009,0.57
user_0152,query_2110,0.76
user_0409,query_2793,0.83
user_0111,query_1632,0.74
user_0234,query_0937,0.66
user_0043,query_3930,0.07
user_0500,query_0439,0.7
user_0265,query_0662,0.97
user_0488,query_2325,0.92
user_0488,query_1645,0.02
user_0113,query_3182,0.06
user_0271,query_3772,0.03
user_0010,query_4595,0.55
user_0010,query_1695,0.71
user_0112,query_1842,0.54
user_0289,query_2055,0.83
user_0232,query_2473,0.55
user_0208,query_3154,0.98
user_0392,query_4630,0.14
user_0442,query_0754,0.74
user_0416,query_0581,0.37
user_0069,query_0927,0.83
user_0473,query_0245,0.1
user_0100,query_0348,0.59
user_0222,query_3223,0.02
user_0414,query_1804,0.68
user_0062,query_0361,0.71
user_0353,query_4336,0.12
user_0483,query_4598,0.23
user_0397,query_4499,0.01
user_0457,query_1079,0.78
user_0009,query_1931,0.93
user_0437,query_1138,0.47
user_0344,query_2363,0.52
user_0355,query_2498,0.22
user_0098,query_4847,0.95
user_0445,query_1270,0.89
user_0215,query_0340,0.91
user_0165,query_0728,0.82
user_0263,query_2732,0.14
user_0358,query_1241,0.73
user_0306,query_0866,0.15
user_0291,query_0607,0.92
user_0166,query_1022,0.29
user_0023,query_1545,0.69
user_0349,query_3578,0.89
user_0207,query_4734,0.65
user_0316,query_1355,0.06
user_0044,query_4421,0.07
user_0052,query_3528,0.46
user_0010,query_4665,0.65
user_0165,query_2461,0.72
user_0375,query_0298,0.72
user_0213,query_1333,0.95
user_0370,query_3173,0.39
user_0036,query_0486,0.92
user_0200,query_2878,0.11
user_0076,query_4885,0.33
user_0435,query_4268,0.3
user_0230,query_3593,0.98
user_0064,query_0462,0.21
user_0144,query_3272,0.85
user_0415,query_1089,0.77
user_0232,query_4502,0.1
user_0359,query_3057,0.95
user_0489,query_2262,0.68
user_0477,query_2806,0.95
user_0105,query_0405,0.54
user_0368,query_0037,0.8
user_0382,query_4323,0.07
user_0071,query_2586,0.98
user_0397,query_2967,0.56
user_0240,query_3550,0.75
user_0325,query_0288,0.14
user_0282,query_0672,0.06
user_0163,query_4152,0.09
user_0080,query_3785,0.32
user_0309,query_1443,0.51
user_0391,query_4169,0.11
user_0147,query_3818,0.03
user_0401,query_1002,0.95
user_0298,query_0251,0.78
user_0196,query_2039,0.45
user_0025,query_1306,0.32
user_0223,query_2379,0.22
user_0231,query_0955,0.82
user_0415,query_3509,0.91
user_0133,query_2370,0.84
user_0021,query_1987,0.01
user_0212,query_3248,0.01
user_0304,query_2006,0.89
user_0150,query_2696,0.59
user_0162,query_0049,0.35
user_0482,query_3049,1.0
user_0037,query_4770,0.66
user_0358,query_0460,0.81
user_0347,query_3442,0.57
user_0218,query_2577,0.84
user_0338,query_4622,0.24
user_0324,query_3809,0.55
user_0234,query_0808,0.24
user_0216,query_4016,0.12
user_0155,query_3751,0.8
user_0157,query_3100,0.08
user_0416,query_3629,0.65
user_0499,query_2097,0.51
user_0428,query_4754,0.94
user_0022,query_0433,0.59
user_0424,query_3583,0.66
user_0069,query_2717,0.14
user_0498,query_3805,0.34
user_0060,query_0691,0.72
user_0455,query_4234,0.37
user_0208,query_4740,0.56
user_0335,query_2889,0.68
user_0266,query_2498,0.67
user_0061,query_0807,0.35
user_0139,query_2580,0.32
user_0472,query_4690,0.15
user_0419,query_0351,0.46
user_0047,query_1302,0.03
user_0012,query_0186,0.98
user_0457,query_1389,0.37
user_0453,query_4961,0.97
user_0379,query_4672,0.28
user_0324,query_2771,0.8
user_0219,query_1571,0.28
user_0281,query_1745,0.91
user_0411,query_1051,0.76
user_0283,query_3338,0.87
user_0497,query_3976,0.75
user_0263,query_1808,0.9
user_0267,query_3503,0.07
user_0099,query_0495,0.08
user_0084,query_0205,0.11
user_0391,query_0573,0.84
user_0095,query_2446,0.85
user_0018,query_4591,0.27
user_0094,query_1667,0.63
user_0280,query_1199,0.82
user_0456,query_4633,0.69
user_0016,query_0022,0.62
user_0416,query_0855,0.75
user_0027,query_0689,0.46
user_0496,query_3695,0.29
user_0398,query_2879,0.66
user_0095,query_4367,0.58
user_0260,query_0463,0.81
user_0372,query_2173,0.11
user_0251,query_0887,0.98
user_0387,query_0759,0.8
user_0079,query_4138,0.4
user_0223,query_3893,0.36
user_0346,query_3207,0.91
user_0411,query_1991,0.2
user_0087,query_4880,0.51
user_0347,query_4247,0.66
user_0308,query_3949,0.3
user_0147,query_0403,0.69
user_0007,query_4766,0.01
user_0162,query_0209,0.5
user_0425,query_3422,0.54
user_0337,query_3447,0.88
user_0255,query_1470,0.93
user_0359,query_2594,0.7
user_0417,query_2065,0.32
user_0079,query_1166,0.35
user_0069,query_1837,0.6
user_0206,query_0011,0.94
user_0107,query_4825,0.96
user_0180,query_1963,0.5
user_0306,query_2280,0.38
user_0279,query_4848,0.0
user_0036,query_3259,0.09
user_0422,query_0375,0.79
user_0170,query_3121,0.14
user_0456,query_2305,0.51
user_0388,query_3772,0.72
user_0008,query_4975,0.95
user_0272,query_2134,0.33
user_0449,query_2310,0.14
user_0142,query_4322,0.3
user_0047,query_1678,0.81
user_0155,query_4141,0.16
user_0380,query_3832,0.08
user_0054,query_0993,0.84
user_0498,query_3467,0.37
user_0082,query_4223,0.22
user_0145,query_4641,0.13
user_0416,query_4865,0.4
user_0190,query_0812,0.86
user_0096,query_2373,0.98
user_0168,query_1320,0.83
user_0498,query_4193,0.77
user_0285,query_4891,0.45
user_0110,query_3452,0.24
user_0298,query_0243,0.15
user_0024,query_0755,0.12
user_0247,query_3846,0.98
user_0147,query_4605,0.14
user_0231,query_3171,0.93
user_0318,query_4007,0.13
user_0180,query_4520,0.83
user_0067,query_1813,0.68
user_0195,query_3713,0.56
user_0291,query_2572,0.92
user_0013,query_4638,0.41
user_0123,query_4379,0.84
user_0015,query_0306,0.09
user_0073,query_4580,0.96
user_0085,query_3985,0.36
user_0269,query_1385,0.54
user_0233,query_2509,0.64
user_0287,query_1433,0.64
user_0072,query_3436,0.16
user_0307,query_1907,0.61
user_0081,query_4693,0.76
user_0159,query_3976,0.56
user_0123,query_1368,0.43
user_0463,query_4786,0.21
user_0438,query_1961,0.7
user_0296,query_0239,0.05
user_0272,query_1439,0.27
user_0044,query_4330,0.76
user_0156,query_0584,0.62
user_0234,query_4004,0.42
user_0473,query_0588,0.29
user_0262,query_1189,0.24
user_0133,query_3684,0.94
user_0284,query_3158,0.04
user_0074,query_0550,0.04
user_0277,query_1037,0.07
user_0448,query_1964,0.02
user_0272,query_2080,0.55
user_0314,query_3723,0.46
user_0291,query_2315,0.61
user_0371,query_0066,0.69
user_0442,query_4068,0.8
user_0465,query_4082,0.98
user_0487,query_1491,0.44
user_0117,query_0935,0.09
user_0125,query_0061,0.09
user_0191,query_1279,0.57
user_0422,query_3452,0.51
user_0064,query_3875,0.86
user_0314,query_1048,0.15
user_0198,query_3027,0.84
user_0236,query_1111,0.4
user_0275,query_4814,0.89
user_0227,query_0350,0.74
user_0139,query_3552,0.31
user_0013,query_3166,0.6
user_0442,query_1440,0.1
user_0100,query_3624,0.41
user_0429,query_2790,0.99
user_0104,query_3533,0.19
